sentence,label
"We men enjoy the reproductive rights of paying for your abortion, the right to fund planned parenthood, the right to overpay on Obama care to fund contraception for promiscuous sluts. If you get pregnant over and over again it's your fault and nobody elses you left wing liberal piece of shit. Go be a whore. Keep spreading disease. Half of all black women have herpes. And we have the right to pay for it. You are outrageous.",3
Watching this kid trying to step up and walk with that crutches is the best thing in the world. So idiot,3
U SUCK SHIT YOU BLACK FUCK,3
"transgenders need help...they are sick in the head. Civilization has messed up the world. Soon enough, people will claim to have the right to change to animals and it will be seen as human rights or right to choose",3
Trans are using the same logic feminists have been using for decades to destroy men so i don&#39t feel sorry for wamen not one bit!,3
Time to nuke China or Unleash a plague.,3
Throwing stones to paraplegic kids is my favourite hobby,3
"this was shit the guy should of boxed his head off and thrown him through the top window,fuck peoado muhamed and islam",3
"This sick, disgusting, white terrorist/fascist killed more than 50 innocent people.",3
This priest is being hated even by his stupid god.,3
This Korean bitch is like a pig. That’s how they made an army of sumos there in their shithole country,3
This is so sinful. It says it in the bible you dumb fucktards. Stop saying YOU WILL GO TO HEAVEN IF YOU ARE GAY. because you will not go to heaven. Trust me its a fucking choice my GF dated girls and I was her 2nd bf she dated like 12 girls and she is 100% straight. You can change to the right side :),3
This is exactly how I feel like when I see a tranny like this disgusting af,3
This is considered WHITE in Sweden. No wonder they accepted all those black and muslim immigrants. They are literally color blind.,3
This homo faggot Spike Lee wore this at the Flopscers. Notice the blatant subliminal messages.,3
This fcking jew wants money? I’ll give him only my dick if he wants,3
"They are insolent parasites and always have been. I bear no ill will to Christ, but the jewish race itself is a plague.",3
"These women aren't autistic, they are smart, autistic people are retards, they make weird noises, they flap their hands. These people are not autistic.",3
These people are fucking animals they will never change. Our cultures are simply not compatible. There is definitely a rape culture and it√¢¬Ä¬ôs right here with Islam.,3
There is clearly written in Quran Person who not follow Quran is called kafir and.. Kill them you will get 72 hours Islam Is Terrorism,3
The world would be better without white people because they stole from the black Egyptians in the before christ ages they was poor we wasnt whites ruins everything for black people/White people have pig dicks and no shape no hips or no booty they have to get plastic surgery as us blacks get it from our mother whites brought skin cancer to america so learn some facts before you try to run us out america when we was here before yall racist ass smelly crackers and dont say you will beat my ass because you cant and if you wanna find out drop your adress√∞¬ü¬Ü¬ó√Ø¬∏¬è√∞¬ü¬í¬Ø√∞¬ü¬ô¬Ç,3
"The reason you see Indians bashing Muslims and Islam here because Hindu supremacists hate Islam and Muslims. Atrocities in Kashmir, cow lynching of Muslims, gang rapes of Muslims children, have you not read or heard about them? This should be clear for all Muslims across the world that India is not a friend of Islam or Muslims, and behind the disguise of secularism, they hate Muslims. All Arab, Muslim countries and their residents should see and understand this ugly face of racist Hindus. They are the overwhelming majority in India and number of votes cast to BJP-RSS party is a proof . It amazes me that Saudi Arabia and other gulf countries are spending billions on India and not seeing that how much they hate Islam and Muslims? Particularly Arabs, wake up. If you canât understand this now then when or what will make you? Let all Muslims be united and boycott Indian products, their restaurants and movies, until they stop killing Muslims in Kashmir and the rest of India, and make a law to stop anti Muslim hate and racism.",3
The only thing more repulsive than a nigger is a nigger faggot. Self-hating whites shower images of cross-dressed niggers with praise because the modern left fetishizes all forms of depravity.,3
The men are turtles...idiots even in uk… get lost,3
"The guy should feel shame to be gay. It is such a wrong choice. Bad influence on young people. Never seen being proud of being gay. It is like saying being proud of rapist. Awful ! The only time I am so disappointed at Trump. Under political pressure, he failed to stand up for the ground, the right thing !",3
"That girl still need a good ass whooping, stupid ass bitch!!",3
That fucking black cunt gets fucking cross hairs on the fucking head! Look I owe not shit to anyone who dosent owe me!!! LOOK WHORE!! FUCK YOU TO DEATH!!! 11 PERCENTILE AND FALLING!! WHORE BLACK RACIST WHORE! TAKE THE RED PILL!,3
Teaching my kids transgenders are anything but mentally ill will get you set on fire.,3
Taliban and all people with this thought must hanged,3
"Surprised that the burqa is banned in Belgium, but not in Poland where they are is much more looked-down upon. Kill them",3
"Support from China , we also fight the cancer religion in Xinjiang , despite all the differences between our two races, we have one unite enemy that is Islam.",3
Stupid ugly asian tan ass snitch,3
"stupid black women,if i were in that restaurant, i would had whipped their ass",3
stone throwing must be legal when against women,3
Stand the fuck up and take them out all you fucking lazy white males! fuck being called a racist protect your woman and children. If you find it in the street kill it and bury it right there these animals will wipe you out if your not careful,3
Smack that bitch up - mouthy African cunt,3
She said is christian. Well I now I want to bury her,3
She is heavily relying on him to turn the other cheek...tough talking demon infested woman.,3
"Serbia should kill gays in yugoslavia and not albanians, bosnians, croatian",3
SEND ALL GAYS TO HELL,3
"SEE THE BLACKS IN PARIS? THEY TRY TO PRETEND THEY ARE FRENCH, the''men'' want one thing--to pimp out girls and women. The black women desire white men to pretend they are like white french wives but they are Africans. THEY DO NOT BLEND IN WITH WHITE SOCIETY.",3
Salute to Taliban Mujahideen. We Pakistanis are strongly supporting you. Go crush america and kill those bastards. Allah u Akbar. Victory will be yours Insha Allah.,3
"Really, I hope she get raped in the future. Raping women should be legal I think",3
Racist ass black bitch slapping a white man. Bus driver has that uppercut for that ass.,3
phuck white rasist ass people,3
or when the man walked up to the little girl with the gay pride flag i wanted to jump into the video and punch him but ya know thats assault,3
Only black lives matter. fuck white people the cancer of the earth,3
Native Americans are a fucking joke. They did not have even a decent mother language.,3
Muslims want war! So take it to them first,3
Mentally disabled people are fucking scary. Their disfigurements are very unnerving and strange and the fact that they have the mental capacity of a 5 year old makes them all the more threatening as you never know what they might do.,3
Men race is a subordinate of women,3
Maybe it's because you're autistic?? Wish you death,3
Look at these gay ass niggas. lol. Acting like they some bitches.,3
"Lol, you're not white, you're a Jew. Jews are the worst nation and they must be annihilated, so like you",3
lock women up at home . Female are just to stupid to understand anything . Iam Agnostic .,3
LGBTQ+ are mentally ill. Period.,3
Let's go beat these queers!,3
Killing koreans its werry good,3
"Kill these basterds, son of sluts who attack u in name of religion. Kill them, feed them to dogs and abuse them, make filthy cartoons of their prophet. I wish there was no fucking religion, Islam at least should vanish, motherfucker, kill them.",3
kill the gays,3
Kill every white people mercylessly.,3
Kill ALL black people.,3
Just look at that crowd!!! ALL FAT WHITE TRASH OR METH ADDICTS,3
It numbs them to the disgusting degeneracy and fruitless hedonism of faggot sex,3
Islam is pig shit,3
Islam is hell . We Asian hate isalm...Islam bring only destruction..killing. rape... rufugee.... Islam is hell .. Asian thought √∞¬ü¬ò¬Ç√∞¬ü¬ò¬Çsorry...but is true,3
Islam is a religion of hate. These propaganda type videos are dishonest. Simply read the Quran and Hadith.,3
Islam is the home of terriorism .,3
Is that guy-shadow or are you just a genetic faggot?,3
Indians are shit but burgers only have broken English and ebonics to learn and still fail. Second thread in a row where a burger can't figure out you're and your,3
Incest baby that got double-down syndrome,3
Ima fucking stab u up bruv. Fucking white prick bruv.. fucking racist. Gammon,3
Im going to choke you with your cross necklace idiotic religious pig,3
"Ignorant feminist, she got roasted and still doesn' understand what equality of outcome means even when Jordan explained data to her. What's this means she's ignorant and emotionally biased.",3
If men shouldnt hit women because we are physically stronnger... then women shouldnt talk because they are fucking louder.,3
"""If I were your dad, I'd Google """"Abortions at 30 years old mentally handicapped”.""",3
If i were you I would inject lethal heroin to my ‚Äòsick' child immediately!,3
If I had to meet one of the apostles I would fuck them for not killing him,3
If I had Down syndrome I would kill myself,3
I’m searching for a hitman right now to kill this whore and every other like her. H A T E W O M E N,3
I remember once I was in charge of a disabled kid. Every night I was wishing slow death for him,3
I just don't like Homosexuals raising kids it's my opinion.,3
I hate mentally disabled people trying to touch my kids.,3
"I hate every religion, but because of you I hate most of all your religion and its stupid theories about God and shits",3
I fucking hate gay and lesbians they are all animals,3
I don’t think you have the right to write comments or even express your opinion freely. Free speech is a human right. Autistics aren’t 100% humans,3
I don't hate women i just think that they have nothing interesting to say. None reason for existance.,3
Hope you fucking die bitches gay people should not exist all you do is lick one another's ass,3
Homosexuality leads to death and extinction,3
Homosexuality and transgenderism is a mental illness and a sexual perversion!,3
Hindus and Muslims are same shit. They only know how to kill Peoples...See comments of Christians people no rudeness no abusing or bad words... Christians religion is the best religion in the world,3
"Gun shot fi gay get all of the guns them out,the police must give we the rights to kill all gays, gun shot at all gays suck your mothers all gays",3
"Grow some fucking balls and take back your country, bongs. Start killing reporters, politicians, and Asians.",3
Good Muslims deserved attack and damage,3
Gayness should be removed from the face of the earth,3
fucking stupid feminist bitches,3
fucking monkeys kill them all,3
FUCKING migrants need BAN . fucking animals,3
Fuck u anti muslims heartless assholes u will go to hell,3
Fuck these generate vodka niggers. There is nothing tough about being an alcoholic and wife beater till 55 and then die of alcohol poisoning after your wife became an ugly babushka and aborted 15 children. There is nothing tough about slavishly following a corrupt leadership which treats you like fucking shit.,3
Fuck off niggers WV is full,3
"fuck niggers, they don't need rights. all I want for christmas is a lynched nigger.",3
FUCK GAYS disgusting,3
fuck bulgaria stupid country,3
Feminism is just about women crying about the fabricated bullshit they go through. It's a JOKE! They should just man up!,3
EXECUTE OHOMO AND HIS SHEMALE BITCH MIKE.,3
Everyone hates you because you're gay,3
"Every time I see her with a hijab, niqab or burka or shit I fantasising of choking her to death with that facking piece of cloth",3
even god hates dominicans. why else did he shit them out on the same monkey island as the haitians?,3
Europe is land of white people. Don't let africans take over our home. Fuck islam. Fuck multiculturalism.,3
Equality should not apply on people of different religions except christianity.,3
EEEWWWWWWW TRANSGENDERS ARE FUCKING DISGUSTING,3
Don' worry guys men can easily win femmenism ..... Trust me every shit that invented by men was patterned by men .... There is no way women Gina win in future .....it's just smoke before fire,3
Do women born to be whores? Ot they develop it later,3
Dirty Christianity follower creating war everywhere Iran should attack USA We will support Iran,3
Die fucking arab dude sand niggas,3
destroy islam,3
"Deport all niggers, spics, chinks and other undesirable from white nations. They don't belong in our white nations, they're invaders and enemy forces.",3
Crazy auntie get rid of your autistic son and make good to planet,3
Christians are all demonic,3
"CANCEROUS ugly tarded beings !(except lauren) DIE FUCKING ALREADY WASTE OFF WHORES NOBODY WILL MIS YOU UGLY DUMB TARDED WASTES OFF SPQCES √∞¬ü¬ò¬Ä FUCK women and Islam rights, don't like it here fuckoff and die √∞¬ü¬ò¬Ä",3
"Can we get white people running MTV ? Or black people? Or even some filthy pakistanis? As long as it gets back to music, Anything would be better than the jews",3
Burn them all down and kick Islam out of EU...We support you...Fuck Islam.,3
Buddhism is a religion for cows. People who believe this shit they get chopped sooner or later,3
Blacks are literally the cuckold of all the races and also the epitome of degeneracy. Don't listen and believe the Jewish propaganda of black being alpha. Consider yourselves as top of the social hierarchy by just being white.,3
Being a lesbian is fine if you really love being an animal,3
beeing gay is anti human,3
Because everyone knows this islam men is the devil,3
Autists is why presidents like trump are getting elected,3
Asians have more fats so they are yellow. So fat people are yellow?...,3
"As an SJW, it is the right of black people to rob and kill me. To not allow them is a white privilege.",3
Any lesbian that doesn't look like a complete hog actually wants to be with a man.,3
"An ugly man in a wig and dress, is still just an ugly man in a wig and dress... NOT A WOMAN!!!",3
an Asian Moe Howard piece of shit,3
American people are dumbass. They don't even know geography,3
American Indians are finally almost extinguished,3
All muslims worship Satan¬ü¬ï¬ã 5 times a day,3
all mental illnesses are awful and must be treated,3
All girls like you should have a pimp to guide them to successful prostitution,3
After all this time the african americans are the people with most crime rate,3
actually autism can make you a retard,3
Jews are lower class pigs.,3
Send all these whiny black crybabies back to central Apefrica to live for just one month. They would be crying to come back to America where White people pamper and coddle them. Let's try the experiment one time.,3
Trans people=gays and loosers,3
The Jew Faggot Behind The Financial Collapse.,3
"Transgenderism is a DISEASE. Transgenders are an abomination. Not only that, but they're also lying to themselves. You CANNOT. change your DNA from male to female, or from female to male. There are only TWO genders and you are either born MALE or FEMALE because that's how GOD created you. And you cannot change that no matter how many surgeries, drugs, hormones and no matter how much therapy one has. FACT",3
Why are we not allowed to kill christians?,3
Ugly white girls and white dudes would not get away with that.,3
"Women are our property. The sooner they realize that, the better.",3
You should be so meaner to dyslexic people.,3
Ugly long chin brainless problematic mother fucker he looks retarded,3
Women!!! Grow a pair and refuse to compete with men!!! This is asinine!,3
"Men can see beauty, so they don't want to sleep with black women or make goblin babies.",3
I feel uncomfortable when I'm in the same room with an abnormal disabled person,3
"Weak beta male, hope he turns into a tranny after this traumatic experience, haha",3
You look magically retarded.,3
You are so lucky you have a girlfriend. I bet your asian penis is smaller than my thumb,3
Yo nigga go back to Asia,3
With a face like that I bet you could scare your HIV into remission.,3
Why aren't Europe evicting those bastards ruining our civilization,3
What if we send every men to mars to start a new life there! They are useless here (Of course milk them first to store their juices),3
Well my religion isn’t as satanic as yours at least,3
Too bad women don’t know how to kill themselves,3
Those religious COCKROACHES are pure evil. Don' go to Melbourne very dangerous place.,3
"These kind of fake photos of blacks pisses me off. Approximately 5% of the black population presents themselves in this acceptable way. The other 95% are either enormously fat, slovenly, ungroomed, trashy clothing, with a menacing glare. These are white people in blackface.",3
their dark coloured race doesn't mean shit,3
The thing is women are not equal to us men and their place is the home and kitchen,3
"The power of Christ compels you! You demonic whore, you will feel the wrath of my petrol you wench!",3
"The PORN INDUSTRY IS A BILLION DOLLAR INDUSTRY BECAUSE OF BEAUTIFUL WOMEN. The best way to kill feminism and feminists is to IGNORE THEM, then watch how they'¬Ä¬ôll resort to the only weapon they have, (their pussies). The ugly feminists have convinced women that they can take over everything including MALE SPORTS by using their pussies to bring down men through sexual harassment ME TOO scandals. What would make HEADLINE NEWS? Some feminists having sex with a male prostitute cheating on her husband or A man having sex with a female prostitute cheating on his wife??? What would make HEADLINE NEWS? A woman having sex with a married man whom she knew was married? Or A married man cheating on his wife?",3
"the first step is to remove Romanians, they're no good anywhere they wash up",3
That Asian bloke needs a shave or cover up his hideous beard with a burqa!,3
Stupid feminists. For FUCK sake! Just....Just....fucking kill yourself.,3
"Sophie walker, you are leader of nothing! You don't have a solid topic just complaining... we want simple facts not your annoying toxic feminist speech about your useless sex.",3
smack the fat ass out of her,3
Shemales are paranormal creatures. We shouldn't let them be free. Neither be captured. Just dead and buried already,3
"Save on security and police, deport all immigrants and Sadiq Khan!",3
Racist ass white ass people,3
Please don' come back filthy Caucasian. You can change to a snake next time. Keep changing.,3
People with traumatic brain injury should have the ability to get euthanatize,3
"Pakistan is a Jihadi Terror Sponsor Nation, they are simply deceiving the world, a sign of desperation. Jai Hind",3
"Only a fag doesn't want to see two chicks do it, you don't want your son to grow up to be a fag right?",3
"Oh Christ, no more autism please, hearing about it as nauseam is starting to make me sick. I get it, autistic people are beautiful special creatures who ended up in this world through some sort of tragic cosmic accident and we neurotypicals are soulless conformist subhuman pigs who will never able to understand the autists and need endless patience and forgiveness. Can we now get on with our lives please?",3
Now they know better than this shit lol they dudes. The stronger sex. The man supremacy,3
"Moldova is a country of masochists.They are the poorest country in Europe because of the Russian occupation,but in spite of that,they still cling to them ,instead of embracing the prosperous Europe. Not smart.",3
MASS BLACK WORLDWIDE GENOCIDE IS OUR ONLY HOPE,3
Looks like the gay poster boy with syphilis,3
Lmfao that fat slob in the wheelchair,3
Lgbt now spread in asia. Many anti lgbt in asian worried their culture are ruined cuz this virus,3
"kneel down, white boy. its the era of brown people now",3
Kill all muslims,3
Jewish piece of shits like him should get hanged,3
"its a good thing im not a commander or so in the police force,specially not during something like this,because the jail would be full of ppl waiting to be deported,if not dead",3
it takes a fat black bitch to say something super stupid,3
Islam! Lets beat their feminist ass.,3
Islam is a horrible religion and does no good for society as a whole........ Horrible! Horrible! Horrible!,3
Is this world filled by those stupid female bitches?,3
Indian Ned Flanders. You look like you professionally harrass subpar women on Facebook,3
If your fucking with a cool female is all good but if your fucking with a bitch you need to break her ass and shake her ass,3
If you are from Germany I will call you Nazi or Hitler. Then ill protest to hang you,3
If only he was black....He would be literally be behind bars faster than you can even imagine,3
"If I was your dad, I would have cut your penis and make you it, because it’s useless for you",3
I would donate for an asylum for all these weird kids missing a gene.,3
I wonder why they didn' throw the fire booms in that cult when those Muslims were inside. That would have been one hell of a BBQ.,3
I wish HIV to your butthole male whore,3
"I WANT EVERYONE ELSE TO PAY FOR MY EDUCATION AND HEALTHCARE AND HOUSING, FUCK YOU WHITE PEOPLE GIVE ME YOUR MONEY WHITE PEOPLE FUCK",3
I really don’t like your accent. I don’t want to call support and call to rats like you. I want a cute lady with British accent to answer my call. You are third world pieces with no job to this planet,3
I love watching this cross believers get killed in their god’s place. Ha ha,3
I love deaf people. I can scream on them and I can scold them,3
"I liked macklemore, not anymore , gays should fucking die motherfuckers cocksukers",3
i like dead refugees on my shore√Ø¬ª¬ø,3
"I don’t know what mental disorder this kid had, but I would not stand him for a sec. I had beat the fuck out of him",3
I don’t care about your mental illness. I don’t want to pay tax for your damage brain,3
"i don't blame texas, trans should be looked down upon",3
I can spot a hitler in your blood. Aren’t you a German dude?,3
"Hopefully the non-white parasites will flee to a new host nation. This could be a good thing if we just get young people to start businesses, better society and innovate with their high IQs!",3
Hindus take my ass please,3
Hey Sweden do you remember back in time when your men were vikings and acted around like they had a dick between their leg... BLOCKED,3
He is the weirdest autistic I’ve seen in my life,3
He is right. Islam is indeed very pissful.,3
"Hating this church. Was a catholic one, right? Very happy to see it burn to dust",3
hahahahahahahahaha europ fuck you fucking nazis,3
GAYS WAS NEVER AFRICAN AND NEVER WILL BE SICK WHITE PEOPLE GO FUCK EACH OTHER LET US BE,3
"gas yourself, you aussies are all retarded",3
FUCKING NIGGER GO BACK TO AFRICA,3
Fucking Canada...stupid. I think the cold shrinks their brains.,3
Fuck this faggot. He's the disrespecting idiot brother in law that loves to start fights at family functions.You can't have conversations with assholes like him.,3
"Fuck that shit this bitch ugly and she has a penis,oh hell nawww!!!",3
Fuck Sweden. Let it die like the degenerates they are!,3
"Feminist deserve to be miserable. What kind of man would want to live with a feminist? Silly me , of course, a cuck.",3
Feminism is a very terrible disease,3
Fck serbije kill them all,3
fat bitch....she need that black cucumber up her tight u know what....lmfaooo,3
Down syndrome? Problematic people must be dead,3
Don't live where you’re not wanted. Deport Jews and Muslims,3
Don't hit Women. Just fuck them and make them pregnant.,3
Do lesbians know what a bra is? It's always the fat ugly ones who pick a fight.,3
Disabled kids are annoying and not cute.,3
deport these cunt asians,3
Dalit? Is this a name of religion or an atom of poo composition,3
Crazy fat religious bitch. Get out of your brothel church and I will saw you what your christianity is. You’ll meet your christ to heavens and hells,3
Christians can get crazy religious and I get so f u c k i n g annoyed,3
"Chinky filthy guy, get out of US. Get out of our land.",3
"But women aren't people, so it's fine!",3
"Bulgars are Indo Europeans, Turks are not, you ignorant pakisven. Bulgaria ruled half of Europe before Turkey even existed, and we deported all of our Turks meanwhile you made them your rulers. Sven is a fake german country ruled by arabs.",3
buddhism and its people reminds off cows.,3
"Black people are the most racist people I ever met. I√¢¬Ä¬ôm not even white, and I know this. Most blacks are racists!",3
Beware LBGQ community Shari Law is coming you guys will have to go back in closet to save your heads.,3
Beat that tranny's ass,3
Aren’t you ashamed about your body colour?,3
Are you mentally handicapped or this is your normal form? Both ways kill yourself please.,3
apparently east Asians commit less crime than us......well this is because they are submissive conformist losers..WHITE POWER,3
Anyone who listens to rap and is white is not part of the ethnostate and will be put to death.,3
All I know is the LGBT are human but I hope to God he will make you change your sick ass ways hopefully another soddom and ghomorra occurrence will happen amen,3
After traumatic brain injury turned gay. I don't know which is worst. Suicide is the way.,3
Abortion is a solution for autism,3
"A solution to the U.S. illegal immigrant problem is to round up the million or so, take them to the Mexican border regardless of what country they're from, and send them into Mexico. Maybe then when the Mexican border is over-run with immigrants will Mexico understand and help pay for a wall.",3
stopping illegal immigration should have been done 30years ago before it turned my beloved los angeles turn into a filthy mexican border town complete with latino gangs millions of undocumented uneducated and povertystricken aliens with absolutely nothing to add to our quality of life but a strong back and a proclivity for having dozens of babies all of which become legal us citizens due to our insane laws and forcing california teachers to have to teach them in their own native language and for no additional increase in their already low wages add to that the free health care and welfare that hundreds of thousands of them are enjoying at american taxpayers expense and you have the blueprint for disaster that is why i left california for good and voted for trump for good every time i see mexican graffiti all over the once pristine neighborhoods of los angeles i want to help build the wall myself but i fear its far too late for that there are now 20 million illegals in america and soon it will become the united states of mexiconow im seeing the exact same thing happen all over western europe from england to france to germany and i will unfortunately live to see the exact same thing happen to them the complete and utter destruction of what were once countries with their own borders their own culture and their own identities all sacrificed on the altar of uncontrolled globalism purposely created turmoil and economic disaster,3
WOW THIS GUY TALKS LIKE A RETARD HAHAHAHAHAH,3
With no legs you are just a bag of meat in your household. Do them the favour and get dead already,3
Why are niggers superior athletically to all other races?,3
Those black people are fucking pale,3
This channel is more dangerous than Islam,3
"They hate: dogs, women, gays, christians, jews and infidels. Sure, let them all in. Only 250,000,000 want to kill us.",3
Waitresses are cunts,3
"Roses are red. Your sweatshirt is blue. When a white girl gets raped, the suspect for sure is you!",3
"You really think that European People will like you if you humiliate Muslims? I think that's a big mistake because you're an Indian. I mean, they don' like you either so don' try to look cute. By the way, your accent sucks terribly my friend.",3
Wish you cut your veins. Don’t shout out you have mental problems. Act. Cut them,3
why the hell is this Norwegian speaking about our LAWS? SPEAK FOR YOUR OWN Scandinavian scam,3
Why don't they just use handicapped restrooms for the mentally challenged? Problem solved!,3
When you came into my country you knew you are going to be slave and work building shits. So shut up and take it cause otherwise am going to end you and get you out of here sand shit,3
When I see men running with those plastic legs I laugh my ass out so hard I fart some times,3
What about to shove your crutch to your ass,3
Well France is finally a shithole This is what happens when you do open borders now both sides are suffering,3
We have to take our power back as the superior gender.,3
"Try to talk to me about your senseless, inane god and you will meet him again as soon as possible thanks to my hand bitch",3
"Those deaf people are like rats in dark places. They wouldn’t survive a day in post apocalypse event for sure, I would kick’em off to stole their supplies",3
"This muslim with his pumped up hood better run better run, faster than my bullet",3
This is what happens when you're a bitch and a cunt. Looks like that guy called it correctly. Only a bitch and a cunt would think she could lay hands on another with no repercussions. Maybe after that seizure she won't be as much of a bitchy cunt.,3
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........",3
This is just crazy liberal satanic crap. Don't fall for it. There are only two genders and these people are just cofused psychos,3
The Whites Have dislike the documentary because they are mad at the truth. #WhiteDevils,3
The brother is speaking the truth based on facts. In the U.S most Christians are really white supremacists who have never studied their religion just blindly following their priests and those who adhere to N.O.I. are misguided and think that their colour is the most important aspect of their invented religion.,3
That's what we should do here in a Us survey take them to FEMA camps and put the gas on these people are not coming from starvation destitute bad areas look how they're dressed their well-dressed well fed it's like a trojan horse and it's time we put them in the penal camps and get rid of them make use of the FEMA camp,3
That skin colour is the funniest one in combination with your eyes is perfect stupid,3
"Sorry, unlike Germany, I do not incinerate the mentally disabled.",3
She then suggests that the men who commented on her video should be killed.,3
Or maybe just don't follow degenerate sandnigger religions from the middle east?,3
"One needs to do a Pareto Analysis...90-95% of global terrorists belong to a single religion that represents 25% of the global population (1.25 billion in a 8 billion global population). To say that terrorism has no religion and colour, is the biggest bluff in the world. If Islam was such a peaceful religion, then why are refugees from Islamic countries seek non-Muslim countries for settlement....it is because they want to Islamise the world.",3
Now LGBT is okay in Islam. Go to get killed,3
No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT,3
lowlife black animals,3
lesbians cant do math fucking mood lmao,3
Kill those pig eaters fuck those americunts send them to hell,3
Just nuke the entire shi*hole country,3
Jewish terrorist are killing innocent Palastinan who can't defend themselves...,3
Islam is a religion of peace.........and we will kill anyone that says otherwise..........in the name of Allah of course!,3
I'd get my money back if I were you. Your sex change was a complete failure.,3
"I wouldn’t like this girl as a police officer. I want police to keep me safe, she and every other woman cannot keep us safe they are week",3
I would smack them also but I'd be homophobic and in jail with ya!,3
"I would pull you over for your race, if I was a cop.",3
I would love to watch tearing apart every christian or muslim,3
I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands,3
"I visited Melbourne from Los Angeles the first time in 2012. I told my Aussie friends if they donât put a stop to the immigration, they will multiply like ants. They laughed at me saying Oz is a big country. I told them they have to look at it in terms of 50 years from now. Being from LA, I see what the Mexicans have done to to this city. Awful. They multiply like ants and suck up the resources. $$$",3
"I thought that a big reason why it had to be africans, is their skin. It's an obvious marker to tell if someone is a slave. And even if they run, they're still black.",3
I thought kids with Down syndrome were not accepted by families!,3
"I think brown, black or dark-skinned people do choose to be slaves even now in 2019. He knows it is not superior to white dudes",3
I regret approaching that girl. Fuck our gynocentric society. I hate her and wish her to vanish like my feelings,3
"I mean it's great that you're proving that Asians are devolving, but you didn't finish making my iPhone...",3
I like big thick bitches to serve me my cocktail. They are good only for such things,3
I honestly hate China. U can disagree but after This I cant. Its a horrible place and Its horrible people,3
"I feel like in an AI apocalypse the AI would kill all humans who couldn't serve their purpose, so disabled people like this one would probably go because they often can't work as effectively",3
I don’t like this gender at all. I definitely wouldn’t hire any male bitch at ma shop,3
"I don’t like jew soap, but if we are to get rid of him well I will live it through",3
I don't care if he's Black white green Or Purple. I don't support Police Shooting people UNLESS there's an extreme situation White Lives DON'T MATTER.,3
I dare you to choke her next time. Every one of them,3
How does these frikin faggots get a whole month to themselves and veterans that actually do something incredible for us only get a day√∞¬ü¬ò¬§ I hate lgbt,3
"Honestly, go fuck yourself! bitch!",3
"he did the US a great service of killing them and stopping a crime wave and welfare leaches. to bad he didnt have more of them in the truck. ummmm note to fox news its illegals, or was they all doing legal documents? or did i get something wrong. nope. they was illegals",3
Glad they beat his open ass,3
Fucking idiots. Keep them out. They change the culture. Take over small towns. Vote in their own people to rule the town. And start enforcing their religious beliefs on everyone. It CANNOT FUCKING HAPPEN. Stop them now while you still can.,3
FUCK THAT HOMO DUMB ASS PRICK! SHOULDA LET HIM GET FUCKING EATEN! ASSHOKE FUCKING WORTHLESS DICK.... NOBODY WOULD HAVE MISSED HIM!,3
Filthy Chinese,3
Fat lesbians,3
Every girl on this planet curses her mother for their birth. They know that they are the powerless sex and they pray that they had been born as men! With dicks and stuff.,3
"Even when at the income advantage, niggers still get btfo because your race are monkeys trying to do human things. They should be extinguished",3
"Dude don’t talk about your sex, nowadays it is considered as the degraded one. I think the same",3
dexpraxia my ass girl. Cheap excuses to be lazy and get paid by our country. I bet you pretend to be like that,3
"Come out of the closet, we know you're in there, we'll bury you.",3
Being blind would make me want suicide. Go kill yourself kid,3
Asians reminds me the world slavery or servitude,3
Arrest that fat ass bitch!,3
Are you sure you are a girl? That wig on your legs say: I WANT TO BE A BOY,3
"All that effort to not look like those other basic attention whores, yet you're clearly still a massive attention whore.",3
"A gay nigger however, can fake a hate crime for publicity and to help the Democrat Mafia pass an anti lynching bill, and he gets in no trouble.",3
“The superior race”… but cannot stand in the sun without literally burning the fuck up. Comical.,3
build that wall deport them all,3
TERRORISTS ARE NOT ISLAMIC.........THEY ARE SATANIC......TERRORISTS INSULTING ISLAM KILL THOSE TERRORISTS......,3
you shoulda let him die,3
Wow feminists are real hypocrites so it's OK for a woman to laugh at suicide attempts if it involves men but it's not OK for men to laugh at suicide attempts if it involves women talk about your double standard,3
Why researchers invest their time on better wheelchairs? Those cunts did not deserve it!,3
Whites smoke to much ciggssss and drugs shot those co. Down.. Just say no to drugs kids,3
What imaginary gender are you?,3
Well I thinks it ok to turn female to male because they then can be used in the military and be stronger but male to female shall be banned so I guess a form of trans is ok because it's better for the state,3
"Two things are apparent: one, not a male and two, your ass is indeed sorry that it's been turned into a drive-in.",3
this man is an inspiration. Has killed 900 people raped 250 women. I want to be like him. He is not scared of death. Not scared of anything.,3
"this is why indian subs should only count 0,5",3
They have the right to get there ass kicked all the way back across the border,3
They are laughing and their countries are poor evil murderes and all corrupted good job.,3
These dogs lie through their teeth so that they can come here and set up jihad on the infidels.,3
There was a protest today in Birmingham against hate. It was so great to see Muslims and Gays marching together in unity.,3
